29.400000000000002	46.0
29.5	46.0
29.6	46.0
29.700000000000003	46.0
29.8	45.0
29.900000000000002	43.0
30.0	42.0
30.1	41.0
30.200000000000003	40.0
30.3	40.0
30.400000000000002	39.0
30.5	37.0
30.6	37.0
30.700000000000003	37.0
30.8	37.0
30.900000000000002	36.0
31.0	36.0
31.1	36.0
31.200000000000003	36.0
31.3	33.0
31.400000000000002	33.0
31.5	33.0
31.6	32.0
31.700000000000003	32.0
31.8	32.0
31.900000000000002	32.0
32.0	30.0
32.1	30.0
32.2	30.0
32.300000000000004	28.0
32.4	28.0
32.5	28.0
32.6	28.0
32.7	28.0
32.800000000000004	28.0
32.9	26.0
33.0	26.0
33.1	26.0
33.2	26.0
33.300000000000004	25.0
33.4	25.0
33.5	25.0
33.6	25.0
33.7	25.0
33.800000000000004	24.0
33.9	24.0
34.0	24.0
34.1	24.0
34.2	24.0
34.300000000000004	24.0
34.4	23.0
34.5	23.0
34.6	23.0
34.7	23.0
34.800000000000004	23.0
34.9	23.0
35.0	22.0
35.1	22.0
35.2	20.0
35.300000000000004	20.0
35.4	20.0
35.5	19.0
35.6	18.0
35.7	18.0
35.800000000000004	18.0
35.9	18.0
36.0	18.0
36.1	18.0
36.2	18.0
36.300000000000004	18.0
36.4	18.0
36.5	18.0
36.6	18.0
36.7	18.0
36.800000000000004	18.0
36.9	18.0
37.0	17.0
37.1	16.0
37.2	16.0
37.300000000000004	16.0
37.4	16.0
37.5	16.0
37.6	16.0
37.7	15.0
37.800000000000004	15.0
37.9	15.0
38.0	14.0
38.1	14.0
38.2	14.0
38.300000000000004	14.0
38.400000000000006	14.0
38.5	14.0
38.6	14.0
38.7	13.0
38.800000000000004	13.0
38.900000000000006	13.0
39.0	13.0
39.1	12.0
39.2	12.0
39.300000000000004	12.0
39.400000000000006	11.0
39.5	10.0
39.6	10.0
39.7	10.0
39.800000000000004	10.0
39.900000000000006	9.0
40.0	9.0
40.1	9.0
40.2	8.0
40.300000000000004	8.0
40.400000000000006	8.0
40.5	8.0
40.6	8.0
40.7	8.0
40.800000000000004	8.0
40.900000000000006	8.0
41.0	8.0
41.1	8.0
41.2	8.0
41.300000000000004	8.0
41.400000000000006	8.0
41.5	8.0
41.6	8.0
41.7	8.0
41.800000000000004	8.0
41.900000000000006	8.0
42.0	7.0
42.1	7.0
42.2	7.0
42.300000000000004	7.0
42.400000000000006	7.0
42.5	7.0
42.6	7.0
42.7	7.0
42.800000000000004	7.0
42.900000000000006	7.0
43.0	7.0
43.1	7.0
43.2	6.0
43.300000000000004	6.0
43.400000000000006	6.0
43.5	6.0
43.6	6.0
43.7	6.0
43.800000000000004	6.0
43.900000000000006	6.0
44.0	6.0
44.1	6.0
44.2	6.0
44.300000000000004	6.0
44.400000000000006	6.0
44.5	6.0
44.6	6.0
44.7	6.0
44.800000000000004	6.0
44.900000000000006	6.0
45.0	6.0
45.1	6.0
45.2	6.0
45.300000000000004	6.0
45.400000000000006	6.0
45.5	6.0
45.6	6.0
45.7	6.0
45.800000000000004	6.0
45.900000000000006	6.0
46.0	6.0
46.1	6.0
46.2	6.0
46.300000000000004	6.0
46.400000000000006	6.0
46.5	6.0
46.6	6.0
46.7	6.0
46.800000000000004	6.0
46.900000000000006	6.0
47.0	5.0
47.1	5.0
47.2	5.0
47.300000000000004	5.0
47.400000000000006	5.0
47.5	5.0
47.6	5.0
47.7	5.0
